"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29"
0.961093342220149,0.740237227798516,0.423356715802259,0.0968737640485395,-0.0170517195219873,-0.130977203092514,-0.248354974043966,-0.11607232627446,0.0162103214950465,0.152501534348477,0.122570398297345,0.0926392622462139,0.0618011220723208,0.0481674981359827,0.0345338741996447,0.0204871101440236,0.00912402027021269,-0.00223906960359825,-0.0139464955341913,-0.0171086394216932,-0.020270783309195,-0.0235287497387424,-0.0238757254528426,-0.0242227011669428,-0.0245801912966217,-0.0284177611033972,-0.0322553309101727,-0.0362091907110929,-0.0362091907110929
0.740237227798516,0.784950598802723,0.367743836756704,0.141587135052746,0.0342528353050657,-0.0730814644426148,-0.183668318728104,-0.0807803801075241,0.0221075585130558,0.128113313455471,0.105884781123875,0.0836562487922786,0.060754124571846,0.0466166054585088,0.0324790863451716,0.0179131575617332,0.0094193782724568,0.000925598983180353,-0.00782556755728628,-0.0103264805885661,-0.0128273936198458,-0.0154040918944978,-0.0160220415885988,-0.0166399912826999,-0.0172766667251071,-0.020656362038785,-0.0240360573524629,-0.0275181676756463,-0.0275181676756463
0.423356715802259,0.367743836756704,0.532224053899458,0.205741102145739,0.107863718317794,0.00998633448984909,-0.0908570306662154,-0.0301441095201818,0.0305688116258518,0.0931215182611591,0.0819445477880262,0.0707675773148932,0.0592519107668168,0.0443914116169157,0.0295309124670145,0.0142200951610557,0.00984315279741573,0.00546621043377575,0.000956633453055765,-0.000595557045383683,-0.00214774754382313,-0.00374697411797286,-0.00475371256598829,-0.00576045101400371,-0.00679769668771658,-0.00952044164173275,-0.0122431865957489,-0.0150484389726141,-0.0150484389726141
0.0968737640485395,0.141587135052746,0.205741102145739,0.27183912884761,0.18370523414909,0.0955713394505695,0.00476672067027591,0.0220265935092012,0.0392864663481265,0.0570693656367161,0.0572788528359394,0.0574883400351628,0.0577041753313323,0.0420987876589106,0.026493399986489,0.0104151217785395,0.0102797689746462,0.0101444161707528,0.0100049617667415,0.00943024296880423,0.00885552417086695,0.00826338965178005,0.00685608097245895,0.00544877229313784,0.00399881789626156,0.00195293088856353,-9.29561191344965e-05,-0.00220083970282337,-0.00220083970282337
-0.0170517195219873,0.0342528353050657,0.107863718317794,0.18370523414909,0.24045541263404,0.10306093305314,0.0615168991552265,0.0513938834799529,0.0412708678046794,0.03084109407864,0.033519524984979,0.0361979558913181,0.0389575513705765,0.028214756090805,0.0174719608110334,0.00640362628035976,0.00730529575602966,0.00820696523169957,0.00913595802481402,0.0089555055101009,0.00877505299538778,0.00858913222265306,0.00765809358498067,0.00672705494730828,0.00576780301758521,0.004472316447701,0.0031768298778168,0.00184208613914822,0.00184208613914822
-0.130977203092514,-0.0730814644426148,0.00998633448984909,0.0955713394505695,0.10306093305314,0.209071696420471,0.118267077640177,0.0807611734507047,0.0432552692612323,0.00461282252056387,0.00976019713401863,0.0149075717474734,0.0202109274098207,0.0143307245226993,0.00845052163557787,0.00239213078218003,0.00433082253741318,0.00626951429264632,0.00826695428288652,0.00848076805139757,0.00869458181990862,0.00891487479352606,0.00846010619750239,0.00800533760147871,0.00753678813890886,0.00699170200683847,0.00644661587476809,0.00588501198111981,0.00588501198111981
-0.248354974043966,-0.183668318728104,-0.0908570306662154,0.00476672067027591,0.0615168991552265,0.118267077640177,0.176736958503459,0.111018381299358,0.0452998040952566,-0.0224102451453328,-0.0147191103487891,-0.00702797555224537,0.000896223935102666,2.59647252570898e-05,-0.000844294484588487,-0.0017409251856415,0.0012662137667174,0.0042733527190763,0.00737161709423396,0.00799164460909717,0.00861167212396039,0.00925048835139522,0.00928642222252476,0.0093223560936543,0.00935937886996959,0.0095874325829195,0.00981548629586942,0.0100504507273936,0.0100504507273936
-0.11607232627446,-0.0807803801075241,-0.0301441095201818,0.0220265935092012,0.0513938834799529,0.0807611734507047,0.111018381299358,0.234995145169092,0.104780151999887,0.101566518724402,0.0692504151218811,0.0369343115193606,0.00363893205009709,-0.00337227479680254,-0.0103834816437022,-0.0176071493041442,-0.0120936979464018,-0.00658024658865935,-0.000899720947348975,-0.000547333576121051,-0.000194946204893126,0.000168119571523523,0.000522951554869706,0.000877783538215887,0.00124336800590589,0.00162089371623483,0.00199841942656377,0.00238738530993298,0.00238738530993298
0.0162103214950465,0.0221075585130558,0.0305688116258518,0.0392864663481265,0.0412708678046794,0.0432552692612323,0.0452998040952566,0.104780151999887,0.293253331834725,0.225543282594136,0.153219940592551,0.0808965985909666,0.00638164016509152,-0.00677051431886217,-0.0199226688028159,-0.0334733734226469,-0.025453609659521,-0.017433845896395,-0.00917105898893191,-0.00908631176133928,-0.00900156453374664,-0.00891424920834818,-0.00824051911278535,-0.00756678901722253,-0.0068726428581578,-0.00634564515044984,-0.00581864744274188,-0.00527568010752762,-0.00527568010752762
0.152501534348477,0.128113313455471,0.0931215182611591,0.0570693656367161,0.03084109407864,0.00461282252056387,-0.0224102451453328,0.101566518724402,0.225543282594136,0.353276918096286,0.23973399713809,0.126191076179894,0.00920746064720699,-0.0102717307961357,-0.0297509222394784,-0.0498203922114073,-0.0392183671821286,-0.0286163421528499,-0.0176930436378355,-0.0178840468612611,-0.0180750500846866,-0.0182718412845796,-0.0172695494976421,-0.0162672577107045,-0.0152345934453749,-0.0145535942858219,-0.0138725951262689,-0.0131709596285476,-0.0131709596285476
