time,FLOW
2013-05-15,0.0157796729429037
2013-05-16,0.0148613094670837
2013-05-17,0.0141219667944918
2013-05-18,0.0168282707627047
2013-05-19,0.0237941240438245
2013-05-20,0.0381026390588165
2013-05-21,0.0261120945726889
2013-05-22,0.0202990825722009
2013-05-23,0.019543082328232
2013-05-24,0.0184201714228596
2013-05-25,0.0160810753518972
2013-05-26,0.0148054399055979
2013-05-27,0.0140040697483314
2013-05-28,0.0140114310227262
2013-05-29,0.0138551659178372
2013-05-30,0.0131020204427239
2013-05-31,0.0142181773519173
2013-06-01,0.0136465941141754
2013-06-02,0.0173089171385815
2013-06-03,0.0153346421057602
2013-06-04,0.0133429337301013
2013-06-05,0.0122412292520763
2013-06-06,0.0566603886618825
2013-06-07,0.0454218396805313
2013-06-08,0.0330037890571152
2013-06-09,0.0243586956814569
2013-06-10,0.0274323805867323
2013-06-11,0.0283434711393449
2013-06-12,0.023061613313405
2013-06-13,0.0217166690872383
2013-06-14,0.0180826544726894
2013-06-15,0.0158479092610217
2013-06-16,0.0150725827150929
2013-06-17,0.0149907193459414
2013-06-18,0.0174379448955898
2013-06-19,0.014978791885888
2013-06-20,0.0135413220196381
2013-06-21,0.01274916676342
2013-06-22,0.0124604301529159
2013-06-23,0.0121527350566936
2013-06-24,0.0116101564670724
2013-06-25,0.011507528626918
2013-06-26,0.0153675009673446
2013-06-27,0.0126649511158062
2013-06-28,0.0118565081656922
2013-06-29,0.0113025431336838
2013-06-30,0.0112473673095813
2013-07-01,0.010953936113468
2013-07-02,0.0400363995541373
2013-07-03,0.0800006666097213
2013-07-04,0.092698571276991
2013-07-05,0.057597129403015
2013-07-06,0.0370130680919515
2013-07-07,0.0298066604636703
2013-07-08,0.0260032899671871
2013-07-09,0.0220495336209296
2013-07-10,0.0740809193880794
2013-07-11,0.0734444797872104
2013-07-12,0.0580346072760252
2013-07-13,0.0432307692913197
2013-07-14,0.0418275108784865
2013-07-15,0.0344164107920003
2013-07-16,0.0293007492248754
2013-07-17,0.0262047268504032
2013-07-18,0.0248633821456639
2013-07-19,0.0233625281380466
2013-07-20,0.0219536335365146
2013-07-21,0.0218464770653955
2013-07-22,0.0208593757809702
2013-07-23,0.0198266721767521
2013-07-24,0.0184104243151732
2013-07-25,0.016921811626841
2013-07-26,0.0162728494527235
2013-07-27,0.017754310573318
2013-07-28,0.0168422168911685
2013-07-29,0.0152067566133178
2013-07-30,0.014008866535834
2013-07-31,0.0137907040032338
2013-08-01,0.0147898638722429
2013-08-02,0.013401858109132
2013-08-03,0.0127005594575646
2013-08-04,0.0123423103955058
2013-08-05,0.0375946789224294
2013-08-06,0.0121318922591277
2013-08-07,0.0123091719265579
2013-08-08,0.0212914638106147
2013-08-09,0.0167024065897539
2013-08-10,0.0133292349779444
2013-08-11,0.0147678718417678
2013-08-12,0.0138993169927777
2013-08-13,0.0132091420304258
2013-08-14,0.0115229557800577
2013-08-15,0.010127733980174
2013-08-16,0.00998084471464142
2013-08-17,0.0103907567647073
2013-08-18,0.0197983750892744
2013-08-19,0.0140815896395987
2013-08-20,0.012147799258564
2013-08-21,0.0111599997699686
2013-08-22,0.0112290820141723
2013-08-23,0.0101298786825263
2013-08-24,0.00960675544116727
2013-08-25,0.00883948586041219
2013-08-26,0.00859941230352606
2013-08-27,0.0089366112728266
2013-08-28,0.00943770128976612
2013-08-29,0.00899516822086805
2013-08-30,0.00812717289579281
2013-08-31,0.008963287453751
2013-09-01,0.00872633661803143
2013-09-02,0.00824505300576725
2013-09-03,0.00781550051451684
2013-09-04,0.00690758712133222
2013-09-05,0.00695277816921384
2013-09-06,0.00623977540253756
2013-09-07,0.00619594762831939
2013-09-08,0.00654825507248065
2013-09-09,0.00631308230717655
2013-09-10,0.0124987186016641
2013-09-11,0.0236984718394675
2013-09-12,0.0220240972579834
2013-09-13,0.0210591198353447
2013-09-14,0.0205719881110766
2013-09-15,0.0202215793617616
2013-09-16,0.0206394218324564
2013-09-17,0.0201504690693628
2013-09-18,0.0196603609007265
2013-09-19,0.0195954600997414
2013-09-20,0.0214396950277534
2013-09-21,0.0244342587116762
2013-09-22,0.0226100103736419
2013-09-23,0.0206198825631661
2013-09-24,0.0198124837672585
2013-09-25,0.0197699429136133
2013-09-26,0.0200618627940832
2013-09-27,0.0196448491265846
2013-09-28,0.0189396884151657
2013-09-29,0.019239390059729
2013-09-30,0.0183471031736876
2013-10-01,0.0184513071539512
2013-10-02,0.0183352235405615
2013-10-03,0.0178193120585472
2013-10-04,0.0178959068736707
2013-10-05,0.0179192934883126
2013-10-06,0.0169309236436497
2013-10-07,0.0290509768494952
2013-10-08,0.0197129211098644
2013-10-09,0.0183230385861126
2013-10-10,0.0208091068070725
2013-10-11,0.0195064707181309
2013-10-12,0.0192211523288675
2013-10-13,0.0182835407853982
2013-10-14,0.0189914156558303
2013-10-15,0.0176994407381736
2013-10-16,0.0172768015034851
2013-10-17,0.0173331617266102
2013-10-18,0.0176734659348574
2013-10-19,0.0165840514910938
2013-10-20,0.0171533652809148
2013-10-21,0.0164482653636017
2013-10-22,0.0163112659235363
2013-10-23,0.0178488390994424
2013-10-24,0.0176069765994942
2013-10-25,0.0179410306956032
2013-10-26,0.016919587900434
2013-10-27,0.0171361100264476
2013-10-28,0.0170978772126327
2013-10-29,0.0166709824298905
2013-10-30,0.0164611487095938
2013-10-31,0.0157339185527327
2013-11-01,0.017668668383617
2013-11-02,0.0182192874146042
2013-11-03,0.0192504817441091
2013-11-04,0.0186594240182671
2013-11-05,0.0181686201780449
