"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29"
0.261089638156015,0.259009168503581,0.254965943817133,0.240397372901977,0.235855792367173,0.233559224092481,0.227348320427762,0.216934567108702,0.210374275215673,0.206050932445092,0.199755459350506,0.190247910384157,0.182816275696525,0.194965108193231,0.157845351589615,0.155423258451657,0.150249196211604,0.143187352796236,0.136167150692412,0.129191669205421,0.122084872980829,0.114830197231522,0.107573792588557,0.100753337219782,0.0933494152827313,0.0858219843169739,0.0792661732394778,0.0713929867492692,0.0653074050158635
0.259009168503581,0.259433409280333,0.262690429739332,0.243270494437853,0.234559762509385,0.239206833334318,0.242000298635446,0.232167452475718,0.22423883678028,0.224114233356814,0.22348586539139,0.213949990502648,0.204527594754387,0.2446207620949,0.19144611440513,0.165117857577235,0.153812508771345,0.144917698718178,0.137341125071159,0.130447080608308,0.123439966354512,0.116298892110947,0.108883633531022,0.102256786789502,0.0950062613149237,0.0868182987668663,0.0803822348202139,0.0721053486649654,0.0651746401902897
0.254965943817133,0.262690429739332,0.289974917600162,0.26098384531505,0.233178521696364,0.258009142028062,0.293421540999853,0.289758462242758,0.275836680216446,0.28775808931054,0.307517033928783,0.300757072406803,0.283228428692472,0.40606561184788,0.328856279890023,0.206283782782395,0.169320297253349,0.153357527637468,0.143227652207326,0.136400518146565,0.12969031440302,0.122821146177601,0.114903577384717,0.108581872524256,0.10194494006433,0.0916859354920409,0.0849665320522865,0.0757704111535238,0.0657395623292061
0.240397372901977,0.243270494437853,0.26098384531505,0.255723320058331,0.220785115826457,0.230218458785265,0.261730573740512,0.268941572587916,0.253925697071256,0.256489353658084,0.2736235290024,0.274928262331932,0.25829893609902,0.318492094035509,0.337703358291595,0.202911605501161,0.160754909883541,0.145288910651192,0.134767666918601,0.12800306617543,0.121772731171358,0.115188044639934,0.108245806751594,0.101496834972281,0.0956090787726596,0.0872284942333366,0.0792629979404675,0.0723496578416726,0.0631613780832446
0.235855792367173,0.234559762509385,0.233178521696364,0.220785115826457,0.213611626144613,0.212804496810945,0.21109298574252,0.20343048351243,0.196649116220776,0.193494405667614,0.190212258227702,0.182670350384537,0.175079886050475,0.19135601950168,0.162864274554587,0.14717073766544,0.138519178417788,0.131183474892377,0.12443859656315,0.118121836222224,0.111756608478857,0.10523717195599,0.0986762830536108,0.0924940446052692,0.085920560349291,0.0789891076480598,0.0728964976327252,0.0658275601463772,0.0599696415793488
0.233559224092481,0.239206833334318,0.258009142028062,0.230218458785265,0.212804496810945,0.231882492837745,0.25417473754863,0.246764511679251,0.236431845506181,0.245273057636057,0.257108212011214,0.248544650718482,0.235461467921748,0.332016992338098,0.250776384634837,0.173586082749558,0.149521766675616,0.137325646945283,0.129130747061144,0.122982764853764,0.116784283082533,0.110488539487177,0.103360328710908,0.0976906929390566,0.0913972716141097,0.0824814797626661,0.0768008772812944,0.0683838076714936,0.0601962727989472
0.227348320427762,0.242000298635446,0.293421540999853,0.261730573740512,0.21109298574252,0.25417473754863,0.325194271966499,0.332329877806668,0.311989662841999,0.335008108502201,0.377130231734883,0.376490672657685,0.351325045573457,0.546557066117457,0.473223268147811,0.240154175832093,0.173499784912852,0.150345049875427,0.137791830006186,0.131584175147872,0.125881531703567,0.119941090446454,0.112300898380639,0.106710044838099,0.101518686681626,0.0900772276595327,0.0831662052909515,0.0741906108853093,0.0614118450737804
0.216934567108702,0.232167452475718,0.289758462242758,0.268941572587916,0.20343048351243,0.246764511679251,0.332329877806668,0.350012664843041,0.325762015977999,0.348813564066145,0.399879852446496,0.406095526004927,0.377361076642241,0.573922158770617,0.552706540016511,0.260618074496605,0.176807487198713,0.150191130583696,0.135979076057954,0.129804798117509,0.12453999107227,0.118890578207129,0.11160109160303,0.105842110775472,0.101431761881274,0.0901220582712007,0.0821784718770313,0.0742057644077372,0.0603234045552613
0.210374275215673,0.22423883678028,0.275836680216446,0.253925697071256,0.196649116220776,0.236431845506181,0.311989662841999,0.325762015977999,0.30409818473407,0.325207932777928,0.370159885339149,0.374163617511414,0.348381054227764,0.529400358195566,0.497647578775345,0.241102688765954,0.167230371699444,0.1431857986755,0.130224268522935,0.124315730784417,0.119159376430884,0.113675072487025,0.106669025216352,0.101195076144713,0.0967401033280049,0.0860705056194487,0.0787721146070747,0.0709718847208644,0.0582338040733727
0.206050932445092,0.224114233356814,0.28775808931054,0.256489353658084,0.193494405667614,0.245273057636057,0.335008108502201,0.348813564066145,0.325207932777928,0.353602778758891,0.407515880298787,0.410860549790678,0.382011775484772,0.611147795884518,0.546777773668186,0.254725058041499,0.172009562643236,0.145196729914781,0.131489142439587,0.12576900773424,0.120792885757504,0.115528531642157,0.10826518326213,0.103191476204635,0.098978679016937,0.0872077480751392,0.08026604724269,0.0717267677333633,0.0576908882128053
