time,FLOW,TEMP,SALT,NIT_amm,NIT_nit,PHS_frp,OGM_doc,OGM_poc,OGM_don,OGM_dop,OGM_pop,PHS_frp_ads,OGM_pon,OXY_oxy
2014-05-06,0.012862071,16.683,0,3.009185936,1.048387097,0.011732856,374.6877602,37.46877602,2.610533454,0.058700028,0.5165674,0.011732856,19.43722805,286.0084934
2014-05-07,0.012254748,17.785,0,2.692429522,1.048387097,0.010830328,374.6877602,37.46877602,2.608386076,0.058557541,0.516187544,0.010830328,19.73465807,279.5089973
2014-05-08,0.012246968,20.269,0,2.375673107,1.048387097,0.009927801,374.6877602,37.46877602,2.606238698,0.058415054,0.515807687,0.009927801,20.03208808,265.7867385
2014-05-09,0.012848556,20.407,0,2.058916693,1.048387097,0.009025273,374.6877602,37.46877602,2.60409132,0.058272567,0.51542783,0.009025273,20.32951809,265.0596374
2014-05-10,0.014257431,20.541,0,1.742160279,1.048387097,0.008122746,374.6877602,37.46877602,2.601943942,0.05813008,0.515047974,0.008122746,20.6269481,264.3569884
2014-05-11,0.013657373,20.526,0,1.425403864,1.048387097,0.007220219,374.6877602,37.46877602,2.599796564,0.057987593,0.514668117,0.007220219,20.92437812,264.4354786
2014-05-12,0.012965303,20.511,0,1.10864745,1.048387097,0.006317691,374.6877602,37.46877602,2.597649186,0.057845106,0.514288261,0.006317691,21.22180813,264.5140101
2014-05-13,0.013498253,20.4995,0,1.298701299,1.059907834,0.009025273,372.0114191,37.20114191,2.595501808,0.057702619,0.510298295,0.009025273,21.00090714,264.5742457
2014-05-14,0.012939421,20.488,0,1.488755147,1.071428571,0.011732856,369.3350779,36.93350779,2.59335443,0.057560132,0.506308329,0.011732856,20.78000615,264.6345056
2014-05-15,0.031473373,20.43,0,1.678808996,1.082949309,0.014440438,366.6587368,36.66587368,2.591207052,0.057417644,0.502318363,0.014440438,20.55910517,264.9387976
2014-05-16,0.031962336,19.6885,0,1.868862844,1.094470046,0.01714802,363.9823956,36.39823956,2.589059675,0.057275157,0.498328397,0.01714802,20.33820418,268.8845461
2014-05-17,0.012893903,18.947,0,2.058916693,1.105990783,0.019855602,361.3060545,36.13060545,2.586912297,0.05713267,0.494338431,0.019855602,20.11730319,272.9362095
2014-05-18,0.012246968,18.2055,0,2.248970542,1.117511521,0.022563184,358.6297133,35.86297133,2.584764919,0.056990183,0.490348465,0.022563184,19.89640221,277.0981152
2014-05-19,0.012246968,17.464,0,2.43902439,1.129032258,0.025270766,355.9533722,35.59533722,2.582617541,0.056847696,0.486358499,0.025270766,19.67550122,281.3747699
2014-05-20,0.012246968,18.33266667,0,2.343997466,1.152073733,0.025270766,355.9533722,35.59533722,2.580470163,0.056705209,0.485076115,0.025270766,19.72816027,276.3763268
2014-05-21,0.012246968,19.20133333,0,2.248970542,1.175115207,0.025270766,355.9533722,35.59533722,2.578322785,0.056562722,0.483793731,0.025270766,19.78081931,271.5342957
2014-05-22,0.012246968,20.07,0,2.153943617,1.198156682,0.025270766,355.9533722,35.59533722,2.576175407,0.056420235,0.482511347,0.025270766,19.83347836,266.8415055
2014-05-23,0.012246968,20.42,0,2.058916693,1.221198157,0.025270766,355.9533722,35.59533722,2.574028029,0.056277748,0.481228963,0.025270766,19.88613741,264.9913246
2014-05-24,0.012246968,20.77,0,1.963889769,1.244239631,0.025270766,355.9533722,35.59533722,2.571880651,0.056135261,0.479946579,0.025270766,19.93879646,263.1638254
2014-05-25,0.012246968,21.12,0,1.868862844,1.267281106,0.025270766,355.9533722,35.59533722,2.569733273,0.055992773,0.478664195,0.025270766,19.99145551,261.3585836
2014-05-26,0.012246968,21.47,0,1.77383592,1.290322581,0.025270766,355.9533722,35.59533722,2.567585895,0.055850286,0.477381811,0.025270766,20.04411456,259.5751828
2014-05-27,0.012504773,23.765,0,1.900538486,1.394009217,0.026173293,361.3060545,36.13060545,2.565438517,0.055707799,0.4751969,0.026173293,19.79439895,248.3941843
2014-05-28,0.012504773,26.06,0,2.027241052,1.497695853,0.02707582,366.6587368,36.66587368,2.563291139,0.055565312,0.473011988,0.02707582,19.54468335,238.0284203
2014-05-29,0.013805443,25.1844,0,2.153943617,1.601382488,0.027978348,372.0114191,37.20114191,2.561143761,0.055422825,0.470827077,0.027978348,19.29496775,241.8933358
2014-05-30,0.013805443,24.3088,0,2.280646183,1.705069124,0.028880875,377.3641013,37.73641013,2.558996383,0.055280338,0.468642166,0.028880875,19.04525214,245.868051
2014-05-31,0.012246968,23.4332,0,2.407348749,1.80875576,0.029783402,382.7167836,38.27167836,2.556849005,0.055137851,0.466457255,0.029783402,18.79553654,249.9578773
2014-06-01,0.012246968,22.5576,0,2.534051315,1.912442396,0.03068593,388.0694659,38.80694659,2.554701627,0.054995364,0.464272343,0.03068593,18.54582094,254.1683817
2014-06-02,0.012246968,21.682,0,2.66075388,2.016129032,0.031588457,393.4221483,39.34221482,2.55255425,0.054852877,0.462087432,0.031588457,18.29610533,258.5053999
2014-06-03,0.012287868,22.202,0,2.724105163,2.292626728,0.036101094,388.0694659,38.80694659,2.550406872,0.054710389,0.456292411,0.036101094,17.93692995,255.9141421
2014-06-04,0.018593408,22.537,0,2.787456446,2.569124424,0.040613731,382.7167836,38.27167836,2.548259494,0.054567902,0.450497391,0.040613731,17.57775457,254.2689409
2014-06-05,0.019519823,21.878,0,2.850807729,2.84562212,0.045126367,377.3641013,37.73641013,2.546112116,0.054425415,0.44470237,0.045126367,17.21857919,257.5232732
2014-06-06,0.013214268,21.888,0,2.914159012,3.122119816,0.049639004,372.0114191,37.20114191,2.543964738,0.054282928,0.438907349,0.049639004,16.85940381,257.4733416
2014-06-07,0.012246968,22.25633333,0,2.977510295,3.398617512,0.054151641,366.6587368,36.66587368,2.54181736,0.054140441,0.433112328,0.054151641,16.50022843,255.646035
2014-06-08,0.013172066,22.62466667,0,3.040861577,3.675115207,0.058664278,361.3060545,36.13060545,2.539669982,0.053997954,0.427317308,0.058664278,16.14105305,253.8414794
2014-06-09,0.013215203,22.993,0,3.10421286,3.951612903,0.063176914,355.9533722,35.59533722,2.537522604,0.053855467,0.421522287,0.063176914,15.78187767,252.0592271
2014-06-10,0.012399543,23.182,0,2.945834653,3.801843318,0.059566805,355.9533722,35.59533722,2.535375226,0.05371298,0.423850013,0.059566805,16.07069906,251.1532293
2014-06-11,0.019174893,23.371,0,2.787456446,3.652073733,0.055956696,355.9533722,35.59533722,2.533227848,0.053570493,0.426177738,0.055956696,16.35952045,250.2529299
2014-06-12,0.023720268,23.56,0,2.629078239,3.502304147,0.052346586,355.9533722,35.59533722,2.53108047,0.053428006,0.428505463,0.052346586,16.64834185,249.358271
2014-06-13,0.01695992,23.717,0,2.470700032,3.352534562,0.048736477,355.9533722,35.59533722,2.528933092,0.053285518,0.430833189,0.048736477,16.93716324,248.6193365
2014-06-14,0.012305068,23.874,0,2.312321825,3.202764977,0.045126367,355.9533722,35.59533722,2.526785714,0.053143031,0.433160914,0.045126367,17.22598463,247.8842223
2014-06-15,0.012246968,24.031,0,2.153943617,3.052995392,0.041516258,355.9533722,35.59533722,2.524638336,0.053000544,0.43548864,0.041516258,17.51480602,247.1528961
2014-06-16,0.012262168,24.188,0,1.99556541,2.903225806,0.037906149,355.9533722,35.59533722,2.522490958,0.052858057,0.437816365,0.037906149,17.80362741,246.425326
2014-06-17,0.012304468,24.72266667,0,1.963889769,2.822580645,0.037003621,353.2770311,35.3277031,2.52034358,0.05271557,0.437436509,0.037003621,17.89662181,243.9753217
2014-06-18,0.012289268,25.25733333,0,1.932214127,2.741935484,0.036101094,350.6006899,35.06006899,2.518196203,0.052573083,0.437056652,0.036101094,17.98961621,241.5672861
2014-06-19,0.012246968,25.792,0,1.900538486,2.661290323,0.035198567,347.9243488,34.79243488,2.516048825,0.052430596,0.436676795,0.035198567,18.08261061,239.2000257
2014-06-20,0.015906558,25.58725,0,1.868862844,2.580645161,0.034296039,345.2480076,34.52480076,2.513901447,0.052288109,0.436296939,0.034296039,18.17560501,240.1018225
2014-06-21,0.016044555,25.3825,0,1.837187203,2.5,0.033393512,342.5716665,34.25716665,2.511754069,0.052145622,0.435917082,0.033393512,18.26859942,241.009493
2014-06-22,0.015095998,25.17775,0,1.805511562,2.419354839,0.032490985,339.8953253,33.98953253,2.509606691,0.052003134,0.435537226,0.032490985,18.36159382,241.9231026
2014-06-23,0.014958001,24.973,0,1.77383592,2.338709677,0.031588457,337.2189841,33.72189842,2.507459313,0.051860647,0.435157369,0.031588457,18.45458822,242.8427173
2014-06-24,0.012367796,25.1395,0,1.736881005,2.298387097,0.032641406,346.5861782,34.65861782,2.505311935,0.05171816,0.432822036,0.032641406,18.51253931,242.0944406
2014-06-25,0.012758371,25.306,0,1.69992609,2.258064516,0.033694354,355.9533722,35.59533722,2.503164557,0.051575673,0.430486704,0.033694354,18.57049041,241.3501432
2014-06-26,0.012654883,25.2675,0,1.662971175,2.217741935,0.034747303,365.3205662,36.53205662,2.501017179,0.051433186,0.428151371,0.034747303,18.6284415,241.5218962
2014-06-27,0.012839078,25.229,0,1.62601626,2.177419355,0.035800251,374.6877602,37.46877602,2.498869801,0.051290699,0.425816039,0.035800251,18.68639259,241.6938605
2014-06-28,0.012821738,25.1905,0,1.589061345,2.137096774,0.0368532,384.0549543,38.40549542,2.496722423,0.051148212,0.423480706,0.0368532,18.74434369,241.8660365
2014-06-29,0.012729726,25.152,0,1.55210643,2.096774194,0.037906149,393.4221483,39.34221482,2.494575045,0.051005725,0.421145374,0.037906149,18.80229478,242.0384247
2014-06-30,0.012783573,24.67,0,1.10864745,1.935483871,0.050541531,355.9533722,35.59533722,2.492427667,0.050863238,0.407227607,0.050541531,19.38771768,244.2147732
2014-07-01,0.012300768,26,0,1.298701299,1.935483871,0.050541531,358.6297133,35.86297133,2.490280289,0.050720751,0.405945223,0.050541531,19.17833743,238.2898628
2014-07-02,0.012471198,26.57,0,1.488755147,1.935483871,0.050541531,361.3060545,36.13060545,2.488132911,0.050578263,0.404662839,0.050541531,18.96895718,235.825852
2014-07-03,0.025811693,26.176,0,1.678808996,1.935483871,0.050541531,363.9823956,36.39823956,2.485985533,0.050435776,0.403380455,0.050541531,18.75957693,237.5243578
2014-07-04,0.025587463,25.782,0,1.868862844,1.935483871,0.050541531,366.6587368,36.66587368,2.483838156,0.050293289,0.402098071,0.050541531,18.55019668,239.2439341
2014-07-05,0.012246968,25.388,0,2.058916693,1.935483871,0.050541531,369.3350779,36.93350779,2.481690778,0.050150802,0.400815687,0.050541531,18.34081643,240.9850338
2014-07-06,0.012246968,24.994,0,2.248970542,1.935483871,0.050541531,372.0114191,37.20114191,2.4795434,0.050008315,0.399533303,0.050541531,18.13143618,242.7481195
2014-07-07,0.012246968,24.6,0,2.43902439,1.935483871,0.050541531,374.6877602,37.46877602,2.477396022,0.049865828,0.398250919,0.050541531,17.92205593,244.5336637
2014-07-08,0.013107848,24.965,0,2.502375673,2.004608295,0.051444059,377.3641013,37.73641013,2.475248644,0.049723341,0.396066008,0.051444059,17.77025383,242.8787713
2014-07-09,0.016505426,25.33,0,2.565726956,2.073732719,0.052346586,380.0404425,38.00404425,2.473101266,0.049580854,0.393881097,0.052346586,17.61845172,241.2431831
2014-07-10,0.015884373,25.59,0,2.629078239,2.142857143,0.053249113,382.7167836,38.27167836,2.470953888,0.049438367,0.391696186,0.053249113,17.46664961,240.0896716
2014-07-11,0.013433526,25.85,0,2.692429522,2.211981567,0.054151641,385.3931248,38.53931248,2.46880651,0.049295879,0.389511274,0.054151641,17.3148475,238.9456304
2014-07-12,0.013245633,26.11,0,2.755780805,2.281105991,0.055054168,388.0694659,38.80694659,2.466659132,0.049153392,0.387326363,0.055054168,17.16304539,237.8109273
2014-07-13,0.012371196,26.37,0,2.819132087,2.350230415,0.055956696,390.7458071,39.07458071,2.464511754,0.049010905,0.385141452,0.055956696,17.01124328,236.6854323
2014-07-14,0.014284418,26.63,0,2.88248337,2.419354839,0.056859223,393.4221483,39.34221482,2.462364376,0.048868418,0.38295654,0.056859223,16.85944118,235.5690169
2014-07-15,0.015390226,26.115,0,3.230915426,2.67281106,0.053249113,398.7748305,39.87748305,2.460216998,0.048725931,0.385284266,0.053249113,16.2382265,237.7891968
2014-07-16,0.013425068,25.6,0,3.579347482,2.926267281,0.049639004,404.1275128,40.41275128,2.45806962,0.048583444,0.387611991,0.049639004,15.61701182,240.0454958
2014-07-17,0.012246968,25.284,0,3.927779538,3.179723502,0.046028895,409.4801951,40.94801951,2.455922242,0.048440957,0.389939717,0.046028895,14.99579714,241.4482619
2014-07-18,0.012258068,24.968,0,4.276211593,3.433179724,0.042418785,414.8328773,41.48328774,2.453774864,0.04829847,0.392267442,0.042418785,14.37458246,242.8652499
2014-07-19,0.012659516,24.652,0,4.624643649,3.686635945,0.038808676,420.1855596,42.01855597,2.451627486,0.048155983,0.394595168,0.038808676,13.75336778,244.2967046
2014-07-20,0.012648466,24.336,0,4.973075705,3.940092166,0.035198567,425.538242,42.55382419,2.449480108,0.048013496,0.396922893,0.035198567,13.13215311,245.7428745
2014-07-21,0.012581443,24.02,0,5.321507761,4.193548387,0.031588457,430.8909243,43.08909242,2.447332731,0.047871008,0.399250618,0.031588457,12.51093843,247.2040128
2014-07-22,0.013115498,24.53,0,4.814697498,3.986175115,0.033393512,425.538242,42.55382419,2.445185353,0.047728521,0.39616318,0.033393512,13.20579556,244.8532783
2014-07-23,0.012781023,25.04,0,4.307887235,3.778801843,0.035198567,420.1855596,42.01855597,2.443037975,0.047586034,0.393075741,0.035198567,13.90065269,242.5411282
2014-07-24,0.017246668,25.026,0,3.801076972,3.571428571,0.037003621,414.8328773,41.48328774,2.440890597,0.047443547,0.389988303,0.037003621,14.59550983,242.6040932
2014-07-25,0.018000065,25.012,0,3.294266709,3.3640553,0.038808676,409.4801951,40.94801951,2.438743219,0.04730106,0.386900864,0.038808676,15.29036696,242.6670865
2014-07-26,0.013000366,24.998,0,2.787456446,3.156682028,0.040613731,404.1275128,40.41275128,2.436595841,0.047158573,0.383813425,0.040613731,15.98522409,242.7301081
2014-07-27,0.014306603,24.984,0,2.280646183,2.949308756,0.042418785,398.7748305,39.87748305,2.434448463,0.047016086,0.380725987,0.042418785,16.68008123,242.7931581
2014-07-28,0.014312001,24.97,0,1.77383592,2.741935484,0.04422384,393.4221483,39.34221482,2.432301085,0.046873599,0.377638548,0.04422384,17.37493836,242.8562364
2014-07-29,0.012252368,24.41,0,1.963889769,2.730414747,0.046028895,393.4221483,39.34221482,2.430153707,0.046731112,0.374551109,0.046028895,17.17707885,245.4028817
2014-07-30,0.012246968,23.85,0,2.153943617,2.718894009,0.047833949,393.4221483,39.34221482,2.428006329,0.046588624,0.371463671,0.047833949,16.97921934,247.9963504
2014-07-31,0.012246968,23.61666667,0,2.343997466,2.707373272,0.049639004,393.4221483,39.34221482,2.425858951,0.046446137,0.368376232,0.049639004,16.78135982,249.0911216
2014-08-01,0.018363823,23.38333333,0,2.534051315,2.695852535,0.051444059,393.4221483,39.34221482,2.423711573,0.04630365,0.365288793,0.051444059,16.58350031,250.1943769
2014-08-02,0.018410361,23.15,0,2.724105163,2.684331797,0.053249113,393.4221483,39.34221482,2.421564195,0.046161163,0.362201355,0.053249113,16.3856408,251.3062235
2014-08-03,0.012293468,23.43,0,2.914159012,2.67281106,0.055054168,393.4221483,39.34221482,2.419416817,0.046018676,0.359113916,0.055054168,16.18778128,249.973042
2014-08-04,0.012246968,23.71,0,3.10421286,2.661290323,0.056859223,393.4221483,39.34221482,2.417269439,0.045876189,0.356026477,0.056859223,15.98992177,248.652201
2014-08-05,0.012790245,23.965,0,2.977510295,2.764976959,0.055956696,398.7748305,39.87748305,2.415122061,0.045733702,0.355646621,0.055956696,15.9936113,247.4598731
2014-08-06,0.012858925,24.22,0,2.850807729,2.868663594,0.055054168,404.1275128,40.41275128,2.412974684,0.045591215,0.355266764,0.055054168,15.99730083,246.2774894
2014-08-07,0.012315668,23.89333333,0,2.724105163,2.97235023,0.054151641,409.4801951,40.94801951,2.410827306,0.045448728,0.354886908,0.054151641,16.00099036,247.7939613
2014-08-08,0.015303398,23.56666667,0,2.597402597,3.076036866,0.053249113,414.8328773,41.48328774,2.408679928,0.045306241,0.354507051,0.053249113,16.00467989,249.3268156
2014-08-09,0.034392528,23.24,0,2.470700032,3.179723502,0.052346586,420.1855596,42.01855597,2.40653255,0.045163753,0.354127194,0.052346586,16.00836941,250.8763436
2014-08-10,0.031682728,22.55,0,2.343997466,3.283410138,0.051444059,425.538242,42.55382419,2.404385172,0.045021266,0.353747338,0.051444059,16.01205894,254.205473
2014-08-11,0.021222925,22.36,0,2.2172949,3.387096774,0.050541531,430.8909243,43.08909242,2.402237794,0.044878779,0.353367481,0.050541531,16.01574847,255.1358655
2014-08-12,0.025555163,22.45,0,2.153943617,3.248847926,0.049639004,425.538242,42.55382419,2.400090416,0.044736292,0.352987625,0.049639004,16.1980222,254.6944067
2014-08-13,0.017044878,22.54,0,2.090592334,3.110599078,0.048736477,420.1855596,42.01855597,2.397943038,0.044593805,0.352607768,0.048736477,16.38029593,254.254292
2014-08-14,0.012366011,22.672,0,2.027241052,2.97235023,0.047833949,414.8328773,41.48328774,2.39579566,0.044451318,0.352227911,0.047833949,16.56256966,253.6112083
2014-08-15,0.012246968,22.804,0,1.963889769,2.834101382,0.046931422,409.4801951,40.94801951,2.393648282,0.044308831,0.351848055,0.046931422,16.74484339,252.9709816
2014-08-16,0.012246968,22.936,0,1.900538486,2.695852535,0.046028895,404.1275128,40.41275128,2.391500904,0.044166344,0.351468198,0.046028895,16.92711712,252.3335918
2014-08-17,0.012266068,23.068,0,1.837187203,2.557603687,0.045126367,398.7748305,39.87748305,2.389353526,0.044023857,0.351088342,0.045126367,17.10939085,251.6990185
2014-08-18,0.020788406,23.2,0,1.77383592,2.419354839,0.04422384,393.4221483,39.34221482,2.387206148,0.043881369,0.350708485,0.04422384,17.29166458,251.0672419
2014-08-19,0.021995108,22.8,0,1.963889769,2.453917051,0.045126367,393.4221483,39.34221482,2.38505877,0.043738882,0.348523574,0.045126367,17.04772211,252.9903407
2014-08-20,0.013647513,23.475,0,2.153943617,2.488479263,0.046028895,393.4221483,39.34221482,2.382911392,0.043596395,0.346338662,0.046028895,16.80377965,249.7599365
2014-08-21,0.014210808,24.15,0,2.343997466,2.523041475,0.046931422,393.4221483,39.34221482,2.380764014,0.043453908,0.344153751,0.046931422,16.55983719,246.6010829
2014-08-22,0.015418233,24.0225,0,2.534051315,2.557603687,0.047833949,393.4221483,39.34221482,2.378616637,0.043311421,0.34196884,0.047833949,16.31589473,247.1923937
2014-08-23,0.026897313,23.895,0,2.724105163,2.592165899,0.048736477,393.4221483,39.34221482,2.376469259,0.043168934,0.339783929,0.048736477,16.07195227,247.7861828
2014-08-24,0.027405528,23.7675,0,2.914159012,2.626728111,0.049639004,393.4221483,39.34221482,2.374321881,0.043026447,0.337599017,0.049639004,15.8280098,248.3824673
2014-08-25,0.014137325,23.64,0,3.10421286,2.661290323,0.050541531,393.4221483,39.34221482,2.372174503,0.04288396,0.335414106,0.050541531,15.58406734,248.9812645
2014-08-26,0.012246968,23.96333333,0,3.07957625,3.028673835,0.053349394,387.1773523,38.71773522,2.370027125,0.042741473,0.331323859,0.053349394,15.22199404,247.4676337
2014-08-27,0.012246968,24.28666667,0,3.05493964,3.396057348,0.056157257,380.9325563,38.09325562,2.367879747,0.042598986,0.327233612,0.056157257,14.85992073,245.9699922
2014-08-28,0.012246968,24.61,0,3.03030303,3.76344086,0.05896512,374.6877602,37.46877602,2.365732369,0.042456498,0.323143366,0.05896512,14.49784743,244.4880636
2014-08-29,0.012246968,24.93333333,0,3.00566642,4.130824373,0.061772983,368.4429642,36.84429642,2.363584991,0.042314011,0.319053119,0.061772983,14.13577413,243.0215762
2014-08-30,0.012729598,25.25666667,0,2.98102981,4.498207885,0.064580846,362.1981682,36.21981682,2.361437613,0.042171524,0.314962872,0.064580846,13.77370082,241.570263
2014-08-31,0.013153238,25.58,0,2.9563932,4.865591398,0.067388709,355.9533722,35.59533722,2.359290235,0.042029037,0.310872625,0.067388709,13.41162752,240.1338615
2014-09-01,0.012670608,25.90333333,0,2.93175659,5.23297491,0.070196571,349.7085762,34.97085762,2.357142857,0.04188655,0.306782378,0.070196571,13.04955421,238.7121138
2014-09-02,0.01645961,26.22666667,0,2.90711998,5.600358423,0.073004434,343.4637802,34.34637802,2.354995479,0.041744063,0.302692132,0.073004434,12.68748091,237.3047663
2014-09-03,0.01693374,26.55,0,2.88248337,5.967741935,0.075812297,337.2189841,33.72189842,2.352848101,0.041601576,0.298601885,0.075812297,12.32540761,235.9115699
2014-09-04,0.012813493,26.048,0,3.148558758,6.193548387,0.065703991,352.2064946,35.22064946,2.350700723,0.041459089,0.307427807,0.065703991,11.81419936,238.0806694
2014-09-05,0.012941546,25.546,0,3.414634146,6.419354839,0.055595685,367.194005,36.7194005,2.348553345,0.041316602,0.316253729,0.055595685,11.30299112,240.2842119
2014-09-06,0.015445603,25.044,0,3.680709534,6.64516129,0.045487378,382.1815155,38.21815154,2.346405967,0.041174114,0.325079652,0.045487378,10.79178288,242.5231434
2014-09-07,0.014941638,24.542,0,3.946784922,6.870967742,0.035379072,397.1690259,39.71690258,2.34425859,0.041031627,0.333905574,0.035379072,10.28057464,244.7984357
2014-09-08,0.012657178,24.04,0,4.21286031,7.096774194,0.025270766,412.1565363,41.21565362,2.342111212,0.04088914,0.342731496,0.025270766,9.7693664,247.111087
2014-09-09,0.01255896,23.69285714,0,4.65631929,6.797235023,0.026173293,406.8038539,40.68038539,2.339963834,0.040746653,0.340546585,0.026173293,9.606120189,248.7327176
2014-09-10,0.012246968,23.34571429,0,5.099778271,6.497695853,0.02707582,401.4511716,40.14511716,2.337816456,0.040604166,0.338361674,0.02707582,9.442873978,250.37305
2014-09-11,0.013232713,22.99857143,0,5.543237251,6.198156682,0.027978348,396.0984893,39.60984894,2.335669078,0.040461679,0.336176763,0.027978348,9.279627767,252.0324377
2014-09-12,0.014607588,22.65142857,0,5.986696231,5.898617512,0.028880875,390.7458071,39.07458071,2.3335217,0.040319192,0.333991851,0.028880875,9.116381556,253.7112407
2014-09-13,0.017549523,22.30428571,0,6.430155211,5.599078341,0.029783402,385.3931248,38.53931248,2.331374322,0.040176705,0.33180694,0.029783402,8.953135345,255.409826
2014-09-14,0.016259606,21.95714286,0,6.873614191,5.299539171,0.03068593,380.0404425,38.00404425,2.329226944,0.040034218,0.329622029,0.03068593,8.789889134,257.1285675
2014-09-15,0.012331968,21.61,0,7.317073171,5,0.031588457,374.6877602,37.46877602,2.327079566,0.039891731,0.327437117,0.031588457,8.626642923,258.8678462
2014-09-16,0.012246968,21.54857143,0,6.651884701,5.126728111,0.035198567,372.0114191,37.20114191,2.324932188,0.039749243,0.322544624,0.035198567,9.145776881,259.1777877
2014-09-17,0.012246968,21.48714286,0,5.986696231,5.253456221,0.038808676,369.3350779,36.93350779,2.32278481,0.039606756,0.317652131,0.038808676,9.664910839,259.4883865
2014-09-18,0.012246968,21.42571429,0,5.321507761,5.380184332,0.042418785,366.6587368,36.66587368,2.320637432,0.039464269,0.312759637,0.042418785,10.1840448,259.7996449
2014-09-19,0.013360681,21.36428571,0,4.65631929,5.506912442,0.046028895,363.9823956,36.39823956,2.318490054,0.039321782,0.307867144,0.046028895,10.70317876,260.111565
2014-09-20,0.013360681,21.30285714,0,3.99113082,5.633640553,0.049639004,361.3060545,36.13060545,2.316342676,0.039179295,0.302974651,0.049639004,11.22231271,260.4241491
2014-09-21,0.012668185,21.24142857,0,3.32594235,5.760368664,0.053249113,358.6297133,35.86297133,2.314195298,0.039036808,0.298082157,0.053249113,11.74144667,260.7373994
2014-09-22,0.012668185,21.18,0,2.66075388,5.887096774,0.056859223,355.9533722,35.59533722,2.31204792,0.038894321,0.293189664,0.056859223,12.26058063,261.051318
2014-09-23,0.012246968,21,0,2.534051315,6.013824885,0.060469332,350.6006899,35.06006899,2.309900542,0.038751834,0.288297171,0.060469332,12.24122868,261.9750424
2014-09-24,0.012571328,20.82,0,2.407348749,6.140552995,0.064079442,345.2480076,34.52480076,2.307753165,0.038609347,0.283404677,0.064079442,12.22187674,262.9045808
2014-09-25,0.012605498,20.64,0,2.280646183,6.267281106,0.067689551,339.8953253,33.98953253,2.305605787,0.038466859,0.278512184,0.067689551,12.20252479,263.8399901
2014-09-26,0.012315468,20.46,0,2.153943617,6.394009217,0.07129966,334.5426431,33.4542643,2.303458409,0.038324372,0.273619691,0.07129966,12.18317284,264.7813276
2014-09-27,0.012281268,20.28,0,2.027241052,6.520737327,0.07490977,329.1899608,32.91899607,2.301311031,0.038181885,0.268727197,0.07490977,12.1638209,265.7286511
2014-09-28,0.012247138,20.1,0,1.900538486,6.647465438,0.078519879,323.8372784,32.38372785,2.299163653,0.038039398,0.263834704,0.078519879,12.14446895,266.6820191
2014-09-29,0.012494488,19.92,0,1.77383592,6.774193548,0.082129989,318.4845961,31.84845962,2.297016275,0.037896911,0.258942211,0.082129989,12.12511701,267.6414905
2014-09-30,0.012494658,19.98,0,1.77383592,6.463133641,0.075812297,321.1609373,32.11609373,2.294868897,0.037754424,0.263977518,0.075812297,12.41685051,267.3209849
2014-10-01,0.012247308,20.04,0,1.77383592,6.152073733,0.069494606,323.8372784,32.38372785,2.292721519,0.037611937,0.269012826,0.069494606,12.70858402,267.0011618
2014-10-02,0.012246968,20.1,0,1.77383592,5.841013825,0.063176914,326.5136196,32.65136196,2.290574141,0.03746945,0.274048133,0.063176914,13.00031752,266.6820191
2014-10-03,0.015675868,20.16,0,1.77383592,5.529953917,0.056859223,329.1899608,32.91899607,2.288426763,0.037326963,0.279083441,0.056859223,13.29205103,266.3635545
2014-10-04,0.015675868,20.22,0,1.77383592,5.218894009,0.050541531,331.8663019,33.18663019,2.286279385,0.037184476,0.284118748,0.050541531,13.58378454,266.0457659
2014-10-05,0.012246968,19.98818182,0,1.77383592,4.907834101,0.04422384,334.5426431,33.4542643,2.284132007,0.037041988,0.289154056,0.04422384,13.87551804,267.2773325
2014-10-06,0.013230673,19.75636364,0,1.77383592,4.596774194,0.037906149,337.2189841,33.72189842,2.281984629,0.036899501,0.294189363,0.037906149,14.16725155,268.5190838
2014-10-07,0.020485593,19.52454545,0,1.74919931,4.121863799,0.037204183,368.4429642,36.84429642,2.279837251,0.036757014,0.293608945,0.037204183,14.64747215,269.7711481
2014-10-08,0.020659418,19.29272727,0,1.7245627,3.646953405,0.036502217,399.6669443,39.96669442,2.277689873,0.036614527,0.293028527,0.036502217,15.12769276,271.0336554
2014-10-09,0.013404498,19.06090909,0,1.69992609,3.172043011,0.035800251,430.8909243,43.08909242,2.275542495,0.03647204,0.292448108,0.035800251,15.60791336,272.3067371
2014-10-10,0.015702643,18.82909091,0,1.67528948,2.697132616,0.035098286,462.1149043,46.21149042,2.273395118,0.036329553,0.29186769,0.035098286,16.08813396,273.5905264
2014-10-11,0.016588768,18.59727273,0,1.65065287,2.222222222,0.03439632,493.3388843,49.33388843,2.27124774,0.036187066,0.291287272,0.03439632,16.56835456,274.8851584
2014-10-12,0.018833193,18.36545455,0,1.62601626,1.747311828,0.033694354,524.5628643,52.45628643,2.269100362,0.036044579,0.290706854,0.033694354,17.04857517,276.1907697
2014-10-13,0.019482678,18.13363636,0,1.60137965,1.272401434,0.032992389,555.7868443,55.57868443,2.266952984,0.035902092,0.290126435,0.032992389,17.52879577,277.5074986
2014-10-14,0.017787608,17.90181818,0,1.57674304,0.797491039,0.032290423,587.0108243,58.70108243,2.264805606,0.035759604,0.289546017,0.032290423,18.00901637,278.8354854
